settings_id,fitmethod,method_name,smooth,seasonmethod,seapar,sos_cutoff,eos_cutoff
settings 449,1,DL,1000.0,1,1.0,0.25,0.45
settings 450,1,DL,1000.0,1,1.0,0.25,0.5
settings 451,1,DL,1000.0,1,1.0,0.3,0.05
settings 452,1,DL,1000.0,1,1.0,0.3,0.1
settings 453,1,DL,1000.0,1,1.0,0.3,0.15000000000000002
settings 454,1,DL,1000.0,1,1.0,0.3,0.2
settings 455,1,DL,1000.0,1,1.0,0.3,0.25
settings 456,1,DL,1000.0,1,1.0,0.3,0.3
settings 457,1,DL,1000.0,1,1.0,0.3,0.35000000000000003
settings 458,1,DL,1000.0,1,1.0,0.3,0.4
settings 459,1,DL,1000.0,1,1.0,0.3,0.45
settings 460,1,DL,1000.0,1,1.0,0.3,0.5
settings 461,1,DL,1000.0,1,1.0,0.35000000000000003,0.05
settings 462,1,DL,1000.0,1,1.0,0.35000000000000003,0.1
settings 463,1,DL,1000.0,1,1.0,0.35000000000000003,0.15000000000000002
settings 464,1,DL,1000.0,1,1.0,0.35000000000000003,0.2
settings 465,1,DL,1000.0,1,1.0,0.35000000000000003,0.25
settings 466,1,DL,1000.0,1,1.0,0.35000000000000003,0.3
settings 467,1,DL,1000.0,1,1.0,0.35000000000000003,0.35000000000000003
settings 468,1,DL,1000.0,1,1.0,0.35000000000000003,0.4
settings 469,1,DL,1000.0,1,1.0,0.35000000000000003,0.45
settings 470,1,DL,1000.0,1,1.0,0.35000000000000003,0.5
settings 471,1,DL,1000.0,1,1.0,0.4,0.05
settings 472,1,DL,1000.0,1,1.0,0.4,0.1
settings 473,1,DL,1000.0,1,1.0,0.4,0.15000000000000002
settings 474,1,DL,1000.0,1,1.0,0.4,0.2
settings 475,1,DL,1000.0,1,1.0,0.4,0.25
settings 476,1,DL,1000.0,1,1.0,0.4,0.3
settings 477,1,DL,1000.0,1,1.0,0.4,0.35000000000000003
settings 478,1,DL,1000.0,1,1.0,0.4,0.4
settings 479,1,DL,1000.0,1,1.0,0.4,0.45
settings 480,1,DL,1000.0,1,1.0,0.4,0.5
settings 481,1,DL,1000.0,1,1.0,0.45,0.05
settings 482,1,DL,1000.0,1,1.0,0.45,0.1
settings 483,1,DL,1000.0,1,1.0,0.45,0.15000000000000002
settings 484,1,DL,1000.0,1,1.0,0.45,0.2
settings 485,1,DL,1000.0,1,1.0,0.45,0.25
settings 486,1,DL,1000.0,1,1.0,0.45,0.3
settings 487,1,DL,1000.0,1,1.0,0.45,0.35000000000000003
settings 488,1,DL,1000.0,1,1.0,0.45,0.4
settings 489,1,DL,1000.0,1,1.0,0.45,0.45
settings 490,1,DL,1000.0,1,1.0,0.45,0.5
settings 491,1,DL,1000.0,1,1.0,0.5,0.05
settings 492,1,DL,1000.0,1,1.0,0.5,0.1
settings 493,1,DL,1000.0,1,1.0,0.5,0.15000000000000002
settings 494,1,DL,1000.0,1,1.0,0.5,0.2
settings 495,1,DL,1000.0,1,1.0,0.5,0.25
settings 496,1,DL,1000.0,1,1.0,0.5,0.3
settings 497,1,DL,1000.0,1,1.0,0.5,0.35000000000000003
settings 498,1,DL,1000.0,1,1.0,0.5,0.4
settings 499,1,DL,1000.0,1,1.0,0.5,0.45
settings 500,1,DL,1000.0,1,1.0,0.5,0.5
settings 501,1,DL,1000.0,2,0.0,0.05,0.05
settings 502,1,DL,1000.0,2,0.0,0.05,0.1
settings 503,1,DL,1000.0,2,0.0,0.05,0.15000000000000002
settings 504,1,DL,1000.0,2,0.0,0.05,0.2
settings 505,1,DL,1000.0,2,0.0,0.05,0.25
settings 506,1,DL,1000.0,2,0.0,0.05,0.3
settings 507,1,DL,1000.0,2,0.0,0.05,0.35000000000000003
settings 508,1,DL,1000.0,2,0.0,0.05,0.4
settings 509,1,DL,1000.0,2,0.0,0.05,0.45
settings 510,1,DL,1000.0,2,0.0,0.05,0.5
settings 511,1,DL,1000.0,2,0.0,0.1,0.05
settings 512,1,DL,1000.0,2,0.0,0.1,0.1
settings 513,1,DL,1000.0,2,0.0,0.1,0.15000000000000002
settings 514,1,DL,1000.0,2,0.0,0.1,0.2
settings 515,1,DL,1000.0,2,0.0,0.1,0.25
settings 516,1,DL,1000.0,2,0.0,0.1,0.3
settings 517,1,DL,1000.0,2,0.0,0.1,0.35000000000000003
settings 518,1,DL,1000.0,2,0.0,0.1,0.4
settings 519,1,DL,1000.0,2,0.0,0.1,0.45
settings 520,1,DL,1000.0,2,0.0,0.1,0.5
settings 521,1,DL,1000.0,2,0.0,0.15000000000000002,0.05
settings 522,1,DL,1000.0,2,0.0,0.15000000000000002,0.1
settings 523,1,DL,1000.0,2,0.0,0.15000000000000002,0.15000000000000002
settings 524,1,DL,1000.0,2,0.0,0.15000000000000002,0.2
settings 525,1,DL,1000.0,2,0.0,0.15000000000000002,0.25
settings 526,1,DL,1000.0,2,0.0,0.15000000000000002,0.3
settings 527,1,DL,1000.0,2,0.0,0.15000000000000002,0.35000000000000003
settings 528,1,DL,1000.0,2,0.0,0.15000000000000002,0.4
settings 529,1,DL,1000.0,2,0.0,0.15000000000000002,0.45
settings 530,1,DL,1000.0,2,0.0,0.15000000000000002,0.5
settings 531,1,DL,1000.0,2,0.0,0.2,0.05
settings 532,1,DL,1000.0,2,0.0,0.2,0.1
settings 533,1,DL,1000.0,2,0.0,0.2,0.15000000000000002
settings 534,1,DL,1000.0,2,0.0,0.2,0.2
settings 535,1,DL,1000.0,2,0.0,0.2,0.25
settings 536,1,DL,1000.0,2,0.0,0.2,0.3
settings 537,1,DL,1000.0,2,0.0,0.2,0.35000000000000003
settings 538,1,DL,1000.0,2,0.0,0.2,0.4
settings 539,1,DL,1000.0,2,0.0,0.2,0.45
settings 540,1,DL,1000.0,2,0.0,0.2,0.5
settings 541,1,DL,1000.0,2,0.0,0.25,0.05
settings 542,1,DL,1000.0,2,0.0,0.25,0.1
settings 543,1,DL,1000.0,2,0.0,0.25,0.15000000000000002
settings 544,1,DL,1000.0,2,0.0,0.25,0.2
settings 545,1,DL,1000.0,2,0.0,0.25,0.25
settings 546,1,DL,1000.0,2,0.0,0.25,0.3
settings 547,1,DL,1000.0,2,0.0,0.25,0.35000000000000003
settings 548,1,DL,1000.0,2,0.0,0.25,0.4
settings 549,1,DL,1000.0,2,0.0,0.25,0.45
settings 550,1,DL,1000.0,2,0.0,0.25,0.5
settings 551,1,DL,1000.0,2,0.0,0.3,0.05
settings 552,1,DL,1000.0,2,0.0,0.3,0.1
settings 553,1,DL,1000.0,2,0.0,0.3,0.15000000000000002
settings 554,1,DL,1000.0,2,0.0,0.3,0.2
settings 555,1,DL,1000.0,2,0.0,0.3,0.25
settings 556,1,DL,1000.0,2,0.0,0.3,0.3
settings 557,1,DL,1000.0,2,0.0,0.3,0.35000000000000003
settings 558,1,DL,1000.0,2,0.0,0.3,0.4
settings 559,1,DL,1000.0,2,0.0,0.3,0.45
settings 560,1,DL,1000.0,2,0.0,0.3,0.5
settings 561,1,DL,1000.0,2,0.0,0.35000000000000003,0.05
settings 562,1,DL,1000.0,2,0.0,0.35000000000000003,0.1
settings 563,1,DL,1000.0,2,0.0,0.35000000000000003,0.15000000000000002
settings 564,1,DL,1000.0,2,0.0,0.35000000000000003,0.2
settings 565,1,DL,1000.0,2,0.0,0.35000000000000003,0.25
settings 566,1,DL,1000.0,2,0.0,0.35000000000000003,0.3
settings 567,1,DL,1000.0,2,0.0,0.35000000000000003,0.35000000000000003
settings 568,1,DL,1000.0,2,0.0,0.35000000000000003,0.4
settings 569,1,DL,1000.0,2,0.0,0.35000000000000003,0.45
settings 570,1,DL,1000.0,2,0.0,0.35000000000000003,0.5
settings 571,1,DL,1000.0,2,0.0,0.4,0.05
settings 572,1,DL,1000.0,2,0.0,0.4,0.1
settings 573,1,DL,1000.0,2,0.0,0.4,0.15000000000000002
settings 574,1,DL,1000.0,2,0.0,0.4,0.2
settings 575,1,DL,1000.0,2,0.0,0.4,0.25
settings 576,1,DL,1000.0,2,0.0,0.4,0.3
settings 577,1,DL,1000.0,2,0.0,0.4,0.35000000000000003
settings 578,1,DL,1000.0,2,0.0,0.4,0.4
settings 579,1,DL,1000.0,2,0.0,0.4,0.45
settings 580,1,DL,1000.0,2,0.0,0.4,0.5
settings 581,1,DL,1000.0,2,0.0,0.45,0.05
settings 582,1,DL,1000.0,2,0.0,0.45,0.1
settings 583,1,DL,1000.0,2,0.0,0.45,0.15000000000000002
settings 584,1,DL,1000.0,2,0.0,0.45,0.2
settings 585,1,DL,1000.0,2,0.0,0.45,0.25
settings 586,1,DL,1000.0,2,0.0,0.45,0.3
settings 587,1,DL,1000.0,2,0.0,0.45,0.35000000000000003
settings 588,1,DL,1000.0,2,0.0,0.45,0.4
settings 589,1,DL,1000.0,2,0.0,0.45,0.45
settings 590,1,DL,1000.0,2,0.0,0.45,0.5
settings 591,1,DL,1000.0,2,0.0,0.5,0.05
settings 592,1,DL,1000.0,2,0.0,0.5,0.1
settings 593,1,DL,1000.0,2,0.0,0.5,0.15000000000000002
settings 594,1,DL,1000.0,2,0.0,0.5,0.2
settings 595,1,DL,1000.0,2,0.0,0.5,0.25
settings 596,1,DL,1000.0,2,0.0,0.5,0.3
settings 597,1,DL,1000.0,2,0.0,0.5,0.35000000000000003
settings 598,1,DL,1000.0,2,0.0,0.5,0.4
settings 599,1,DL,1000.0,2,0.0,0.5,0.45
settings 600,1,DL,1000.0,2,0.0,0.5,0.5
settings 601,1,DL,1000.0,2,0.25,0.05,0.05
settings 602,1,DL,1000.0,2,0.25,0.05,0.1
settings 603,1,DL,1000.0,2,0.25,0.05,0.15000000000000002
settings 604,1,DL,1000.0,2,0.25,0.05,0.2
settings 605,1,DL,1000.0,2,0.25,0.05,0.25
settings 606,1,DL,1000.0,2,0.25,0.05,0.3
settings 607,1,DL,1000.0,2,0.25,0.05,0.35000000000000003
settings 608,1,DL,1000.0,2,0.25,0.05,0.4
settings 609,1,DL,1000.0,2,0.25,0.05,0.45
settings 610,1,DL,1000.0,2,0.25,0.05,0.5
settings 611,1,DL,1000.0,2,0.25,0.1,0.05
settings 612,1,DL,1000.0,2,0.25,0.1,0.1
settings 613,1,DL,1000.0,2,0.25,0.1,0.15000000000000002
settings 614,1,DL,1000.0,2,0.25,0.1,0.2
settings 615,1,DL,1000.0,2,0.25,0.1,0.25
settings 616,1,DL,1000.0,2,0.25,0.1,0.3
settings 617,1,DL,1000.0,2,0.25,0.1,0.35000000000000003
settings 618,1,DL,1000.0,2,0.25,0.1,0.4
settings 619,1,DL,1000.0,2,0.25,0.1,0.45
settings 620,1,DL,1000.0,2,0.25,0.1,0.5
settings 621,1,DL,1000.0,2,0.25,0.15000000000000002,0.05
settings 622,1,DL,1000.0,2,0.25,0.15000000000000002,0.1
settings 623,1,DL,1000.0,2,0.25,0.15000000000000002,0.15000000000000002
settings 624,1,DL,1000.0,2,0.25,0.15000000000000002,0.2
settings 625,1,DL,1000.0,2,0.25,0.15000000000000002,0.25
settings 626,1,DL,1000.0,2,0.25,0.15000000000000002,0.3
settings 627,1,DL,1000.0,2,0.25,0.15000000000000002,0.35000000000000003
settings 628,1,DL,1000.0,2,0.25,0.15000000000000002,0.4
settings 629,1,DL,1000.0,2,0.25,0.15000000000000002,0.45
settings 630,1,DL,1000.0,2,0.25,0.15000000000000002,0.5
settings 631,1,DL,1000.0,2,0.25,0.2,0.05
settings 632,1,DL,1000.0,2,0.25,0.2,0.1
settings 633,1,DL,1000.0,2,0.25,0.2,0.15000000000000002
settings 634,1,DL,1000.0,2,0.25,0.2,0.2
settings 635,1,DL,1000.0,2,0.25,0.2,0.25
settings 636,1,DL,1000.0,2,0.25,0.2,0.3
settings 637,1,DL,1000.0,2,0.25,0.2,0.35000000000000003
settings 638,1,DL,1000.0,2,0.25,0.2,0.4
settings 639,1,DL,1000.0,2,0.25,0.2,0.45
settings 640,1,DL,1000.0,2,0.25,0.2,0.5
settings 641,1,DL,1000.0,2,0.25,0.25,0.05
settings 642,1,DL,1000.0,2,0.25,0.25,0.1
settings 643,1,DL,1000.0,2,0.25,0.25,0.15000000000000002
settings 644,1,DL,1000.0,2,0.25,0.25,0.2
settings 645,1,DL,1000.0,2,0.25,0.25,0.25
settings 646,1,DL,1000.0,2,0.25,0.25,0.3
settings 647,1,DL,1000.0,2,0.25,0.25,0.35000000000000003
settings 648,1,DL,1000.0,2,0.25,0.25,0.4
settings 649,1,DL,1000.0,2,0.25,0.25,0.45
settings 650,1,DL,1000.0,2,0.25,0.25,0.5
settings 651,1,DL,1000.0,2,0.25,0.3,0.05
settings 652,1,DL,1000.0,2,0.25,0.3,0.1
settings 653,1,DL,1000.0,2,0.25,0.3,0.15000000000000002
settings 654,1,DL,1000.0,2,0.25,0.3,0.2
settings 655,1,DL,1000.0,2,0.25,0.3,0.25
settings 656,1,DL,1000.0,2,0.25,0.3,0.3
settings 657,1,DL,1000.0,2,0.25,0.3,0.35000000000000003
settings 658,1,DL,1000.0,2,0.25,0.3,0.4
settings 659,1,DL,1000.0,2,0.25,0.3,0.45
settings 660,1,DL,1000.0,2,0.25,0.3,0.5
settings 661,1,DL,1000.0,2,0.25,0.35000000000000003,0.05
settings 662,1,DL,1000.0,2,0.25,0.35000000000000003,0.1
settings 663,1,DL,1000.0,2,0.25,0.35000000000000003,0.15000000000000002
settings 664,1,DL,1000.0,2,0.25,0.35000000000000003,0.2
settings 665,1,DL,1000.0,2,0.25,0.35000000000000003,0.25
settings 666,1,DL,1000.0,2,0.25,0.35000000000000003,0.3
settings 667,1,DL,1000.0,2,0.25,0.35000000000000003,0.35000000000000003
settings 668,1,DL,1000.0,2,0.25,0.35000000000000003,0.4
settings 669,1,DL,1000.0,2,0.25,0.35000000000000003,0.45
settings 670,1,DL,1000.0,2,0.25,0.35000000000000003,0.5
settings 671,1,DL,1000.0,2,0.25,0.4,0.05
settings 672,1,DL,1000.0,2,0.25,0.4,0.1
settings 673,1,DL,1000.0,2,0.25,0.4,0.15000000000000002
settings 674,1,DL,1000.0,2,0.25,0.4,0.2
settings 675,1,DL,1000.0,2,0.25,0.4,0.25
settings 676,1,DL,1000.0,2,0.25,0.4,0.3
settings 677,1,DL,1000.0,2,0.25,0.4,0.35000000000000003
settings 678,1,DL,1000.0,2,0.25,0.4,0.4
settings 679,1,DL,1000.0,2,0.25,0.4,0.45
settings 680,1,DL,1000.0,2,0.25,0.4,0.5
settings 681,1,DL,1000.0,2,0.25,0.45,0.05
settings 682,1,DL,1000.0,2,0.25,0.45,0.1
settings 683,1,DL,1000.0,2,0.25,0.45,0.15000000000000002
settings 684,1,DL,1000.0,2,0.25,0.45,0.2
settings 685,1,DL,1000.0,2,0.25,0.45,0.25
settings 686,1,DL,1000.0,2,0.25,0.45,0.3
settings 687,1,DL,1000.0,2,0.25,0.45,0.35000000000000003
settings 688,1,DL,1000.0,2,0.25,0.45,0.4
settings 689,1,DL,1000.0,2,0.25,0.45,0.45
settings 690,1,DL,1000.0,2,0.25,0.45,0.5
settings 691,1,DL,1000.0,2,0.25,0.5,0.05
settings 692,1,DL,1000.0,2,0.25,0.5,0.1
settings 693,1,DL,1000.0,2,0.25,0.5,0.15000000000000002
settings 694,1,DL,1000.0,2,0.25,0.5,0.2
settings 695,1,DL,1000.0,2,0.25,0.5,0.25
settings 696,1,DL,1000.0,2,0.25,0.5,0.3
settings 697,1,DL,1000.0,2,0.25,0.5,0.35000000000000003
settings 698,1,DL,1000.0,2,0.25,0.5,0.4
settings 699,1,DL,1000.0,2,0.25,0.5,0.45
settings 700,1,DL,1000.0,2,0.25,0.5,0.5
settings 701,1,DL,1000.0,2,0.5,0.05,0.05
settings 702,1,DL,1000.0,2,0.5,0.05,0.1
settings 703,1,DL,1000.0,2,0.5,0.05,0.15000000000000002
settings 704,1,DL,1000.0,2,0.5,0.05,0.2
settings 705,1,DL,1000.0,2,0.5,0.05,0.25
settings 706,1,DL,1000.0,2,0.5,0.05,0.3
settings 707,1,DL,1000.0,2,0.5,0.05,0.35000000000000003
settings 708,1,DL,1000.0,2,0.5,0.05,0.4
settings 709,1,DL,1000.0,2,0.5,0.05,0.45
settings 710,1,DL,1000.0,2,0.5,0.05,0.5
settings 711,1,DL,1000.0,2,0.5,0.1,0.05
settings 712,1,DL,1000.0,2,0.5,0.1,0.1
settings 713,1,DL,1000.0,2,0.5,0.1,0.15000000000000002
settings 714,1,DL,1000.0,2,0.5,0.1,0.2
settings 715,1,DL,1000.0,2,0.5,0.1,0.25
settings 716,1,DL,1000.0,2,0.5,0.1,0.3
settings 717,1,DL,1000.0,2,0.5,0.1,0.35000000000000003
settings 718,1,DL,1000.0,2,0.5,0.1,0.4
settings 719,1,DL,1000.0,2,0.5,0.1,0.45
settings 720,1,DL,1000.0,2,0.5,0.1,0.5
settings 721,1,DL,1000.0,2,0.5,0.15000000000000002,0.05
settings 722,1,DL,1000.0,2,0.5,0.15000000000000002,0.1
settings 723,1,DL,1000.0,2,0.5,0.15000000000000002,0.15000000000000002
settings 724,1,DL,1000.0,2,0.5,0.15000000000000002,0.2
settings 725,1,DL,1000.0,2,0.5,0.15000000000000002,0.25
settings 726,1,DL,1000.0,2,0.5,0.15000000000000002,0.3
settings 727,1,DL,1000.0,2,0.5,0.15000000000000002,0.35000000000000003
settings 728,1,DL,1000.0,2,0.5,0.15000000000000002,0.4
settings 729,1,DL,1000.0,2,0.5,0.15000000000000002,0.45
settings 730,1,DL,1000.0,2,0.5,0.15000000000000002,0.5
settings 731,1,DL,1000.0,2,0.5,0.2,0.05
settings 732,1,DL,1000.0,2,0.5,0.2,0.1
settings 733,1,DL,1000.0,2,0.5,0.2,0.15000000000000002
settings 734,1,DL,1000.0,2,0.5,0.2,0.2
settings 735,1,DL,1000.0,2,0.5,0.2,0.25
settings 736,1,DL,1000.0,2,0.5,0.2,0.3
settings 737,1,DL,1000.0,2,0.5,0.2,0.35000000000000003
settings 738,1,DL,1000.0,2,0.5,0.2,0.4
settings 739,1,DL,1000.0,2,0.5,0.2,0.45
settings 740,1,DL,1000.0,2,0.5,0.2,0.5
settings 741,1,DL,1000.0,2,0.5,0.25,0.05
settings 742,1,DL,1000.0,2,0.5,0.25,0.1
settings 743,1,DL,1000.0,2,0.5,0.25,0.15000000000000002
settings 744,1,DL,1000.0,2,0.5,0.25,0.2
settings 745,1,DL,1000.0,2,0.5,0.25,0.25
settings 746,1,DL,1000.0,2,0.5,0.25,0.3
settings 747,1,DL,1000.0,2,0.5,0.25,0.35000000000000003
settings 748,1,DL,1000.0,2,0.5,0.25,0.4
settings 749,1,DL,1000.0,2,0.5,0.25,0.45
settings 750,1,DL,1000.0,2,0.5,0.25,0.5
settings 751,1,DL,1000.0,2,0.5,0.3,0.05
settings 752,1,DL,1000.0,2,0.5,0.3,0.1
settings 753,1,DL,1000.0,2,0.5,0.3,0.15000000000000002
settings 754,1,DL,1000.0,2,0.5,0.3,0.2
settings 755,1,DL,1000.0,2,0.5,0.3,0.25
settings 756,1,DL,1000.0,2,0.5,0.3,0.3
settings 757,1,DL,1000.0,2,0.5,0.3,0.35000000000000003
settings 758,1,DL,1000.0,2,0.5,0.3,0.4
settings 759,1,DL,1000.0,2,0.5,0.3,0.45
settings 760,1,DL,1000.0,2,0.5,0.3,0.5
settings 761,1,DL,1000.0,2,0.5,0.35000000000000003,0.05
settings 762,1,DL,1000.0,2,0.5,0.35000000000000003,0.1
settings 763,1,DL,1000.0,2,0.5,0.35000000000000003,0.15000000000000002
settings 764,1,DL,1000.0,2,0.5,0.35000000000000003,0.2
settings 765,1,DL,1000.0,2,0.5,0.35000000000000003,0.25
settings 766,1,DL,1000.0,2,0.5,0.35000000000000003,0.3
settings 767,1,DL,1000.0,2,0.5,0.35000000000000003,0.35000000000000003
settings 768,1,DL,1000.0,2,0.5,0.35000000000000003,0.4
settings 769,1,DL,1000.0,2,0.5,0.35000000000000003,0.45
settings 770,1,DL,1000.0,2,0.5,0.35000000000000003,0.5
settings 771,1,DL,1000.0,2,0.5,0.4,0.05
settings 772,1,DL,1000.0,2,0.5,0.4,0.1
settings 773,1,DL,1000.0,2,0.5,0.4,0.15000000000000002
settings 774,1,DL,1000.0,2,0.5,0.4,0.2
settings 775,1,DL,1000.0,2,0.5,0.4,0.25
settings 776,1,DL,1000.0,2,0.5,0.4,0.3
settings 777,1,DL,1000.0,2,0.5,0.4,0.35000000000000003
settings 778,1,DL,1000.0,2,0.5,0.4,0.4
settings 779,1,DL,1000.0,2,0.5,0.4,0.45
settings 780,1,DL,1000.0,2,0.5,0.4,0.5
settings 781,1,DL,1000.0,2,0.5,0.45,0.05
settings 782,1,DL,1000.0,2,0.5,0.45,0.1
settings 783,1,DL,1000.0,2,0.5,0.45,0.15000000000000002
settings 784,1,DL,1000.0,2,0.5,0.45,0.2
settings 785,1,DL,1000.0,2,0.5,0.45,0.25
settings 786,1,DL,1000.0,2,0.5,0.45,0.3
settings 787,1,DL,1000.0,2,0.5,0.45,0.35000000000000003
settings 788,1,DL,1000.0,2,0.5,0.45,0.4
settings 789,1,DL,1000.0,2,0.5,0.45,0.45
settings 790,1,DL,1000.0,2,0.5,0.45,0.5
settings 791,1,DL,1000.0,2,0.5,0.5,0.05
settings 792,1,DL,1000.0,2,0.5,0.5,0.1
settings 793,1,DL,1000.0,2,0.5,0.5,0.15000000000000002
settings 794,1,DL,1000.0,2,0.5,0.5,0.2
settings 795,1,DL,1000.0,2,0.5,0.5,0.25
settings 796,1,DL,1000.0,2,0.5,0.5,0.3
settings 797,1,DL,1000.0,2,0.5,0.5,0.35000000000000003
settings 798,1,DL,1000.0,2,0.5,0.5,0.4
settings 799,1,DL,1000.0,2,0.5,0.5,0.45
settings 800,1,DL,1000.0,2,0.5,0.5,0.5
settings 801,1,DL,1000.0,2,0.75,0.05,0.05
settings 802,1,DL,1000.0,2,0.75,0.05,0.1
settings 803,1,DL,1000.0,2,0.75,0.05,0.15000000000000002
settings 804,1,DL,1000.0,2,0.75,0.05,0.2
settings 805,1,DL,1000.0,2,0.75,0.05,0.25
settings 806,1,DL,1000.0,2,0.75,0.05,0.3
settings 807,1,DL,1000.0,2,0.75,0.05,0.35000000000000003
settings 808,1,DL,1000.0,2,0.75,0.05,0.4
settings 809,1,DL,1000.0,2,0.75,0.05,0.45
settings 810,1,DL,1000.0,2,0.75,0.05,0.5
settings 811,1,DL,1000.0,2,0.75,0.1,0.05
settings 812,1,DL,1000.0,2,0.75,0.1,0.1
settings 813,1,DL,1000.0,2,0.75,0.1,0.15000000000000002
settings 814,1,DL,1000.0,2,0.75,0.1,0.2
settings 815,1,DL,1000.0,2,0.75,0.1,0.25
settings 816,1,DL,1000.0,2,0.75,0.1,0.3
settings 817,1,DL,1000.0,2,0.75,0.1,0.35000000000000003
settings 818,1,DL,1000.0,2,0.75,0.1,0.4
settings 819,1,DL,1000.0,2,0.75,0.1,0.45
settings 820,1,DL,1000.0,2,0.75,0.1,0.5
settings 821,1,DL,1000.0,2,0.75,0.15000000000000002,0.05
settings 822,1,DL,1000.0,2,0.75,0.15000000000000002,0.1
settings 823,1,DL,1000.0,2,0.75,0.15000000000000002,0.15000000000000002
settings 824,1,DL,1000.0,2,0.75,0.15000000000000002,0.2
settings 825,1,DL,1000.0,2,0.75,0.15000000000000002,0.25
settings 826,1,DL,1000.0,2,0.75,0.15000000000000002,0.3
settings 827,1,DL,1000.0,2,0.75,0.15000000000000002,0.35000000000000003
settings 828,1,DL,1000.0,2,0.75,0.15000000000000002,0.4
settings 829,1,DL,1000.0,2,0.75,0.15000000000000002,0.45
settings 830,1,DL,1000.0,2,0.75,0.15000000000000002,0.5
settings 831,1,DL,1000.0,2,0.75,0.2,0.05
settings 832,1,DL,1000.0,2,0.75,0.2,0.1
settings 833,1,DL,1000.0,2,0.75,0.2,0.15000000000000002
settings 834,1,DL,1000.0,2,0.75,0.2,0.2
settings 835,1,DL,1000.0,2,0.75,0.2,0.25
settings 836,1,DL,1000.0,2,0.75,0.2,0.3
settings 837,1,DL,1000.0,2,0.75,0.2,0.35000000000000003
settings 838,1,DL,1000.0,2,0.75,0.2,0.4
settings 839,1,DL,1000.0,2,0.75,0.2,0.45
settings 840,1,DL,1000.0,2,0.75,0.2,0.5
settings 841,1,DL,1000.0,2,0.75,0.25,0.05
settings 842,1,DL,1000.0,2,0.75,0.25,0.1
settings 843,1,DL,1000.0,2,0.75,0.25,0.15000000000000002
settings 844,1,DL,1000.0,2,0.75,0.25,0.2
settings 845,1,DL,1000.0,2,0.75,0.25,0.25
settings 846,1,DL,1000.0,2,0.75,0.25,0.3
settings 847,1,DL,1000.0,2,0.75,0.25,0.35000000000000003
settings 848,1,DL,1000.0,2,0.75,0.25,0.4
settings 849,1,DL,1000.0,2,0.75,0.25,0.45
settings 850,1,DL,1000.0,2,0.75,0.25,0.5
settings 851,1,DL,1000.0,2,0.75,0.3,0.05
settings 852,1,DL,1000.0,2,0.75,0.3,0.1
settings 853,1,DL,1000.0,2,0.75,0.3,0.15000000000000002
settings 854,1,DL,1000.0,2,0.75,0.3,0.2
settings 855,1,DL,1000.0,2,0.75,0.3,0.25
settings 856,1,DL,1000.0,2,0.75,0.3,0.3
settings 857,1,DL,1000.0,2,0.75,0.3,0.35000000000000003
settings 858,1,DL,1000.0,2,0.75,0.3,0.4
settings 859,1,DL,1000.0,2,0.75,0.3,0.45
settings 860,1,DL,1000.0,2,0.75,0.3,0.5
settings 861,1,DL,1000.0,2,0.75,0.35000000000000003,0.05
settings 862,1,DL,1000.0,2,0.75,0.35000000000000003,0.1
settings 863,1,DL,1000.0,2,0.75,0.35000000000000003,0.15000000000000002
settings 864,1,DL,1000.0,2,0.75,0.35000000000000003,0.2
settings 865,1,DL,1000.0,2,0.75,0.35000000000000003,0.25
settings 866,1,DL,1000.0,2,0.75,0.35000000000000003,0.3
settings 867,1,DL,1000.0,2,0.75,0.35000000000000003,0.35000000000000003
settings 868,1,DL,1000.0,2,0.75,0.35000000000000003,0.4
settings 869,1,DL,1000.0,2,0.75,0.35000000000000003,0.45
settings 870,1,DL,1000.0,2,0.75,0.35000000000000003,0.5
settings 871,1,DL,1000.0,2,0.75,0.4,0.05
settings 872,1,DL,1000.0,2,0.75,0.4,0.1
settings 873,1,DL,1000.0,2,0.75,0.4,0.15000000000000002
settings 874,1,DL,1000.0,2,0.75,0.4,0.2
settings 875,1,DL,1000.0,2,0.75,0.4,0.25
settings 876,1,DL,1000.0,2,0.75,0.4,0.3
settings 877,1,DL,1000.0,2,0.75,0.4,0.35000000000000003
settings 878,1,DL,1000.0,2,0.75,0.4,0.4
settings 879,1,DL,1000.0,2,0.75,0.4,0.45
settings 880,1,DL,1000.0,2,0.75,0.4,0.5
settings 881,1,DL,1000.0,2,0.75,0.45,0.05
settings 882,1,DL,1000.0,2,0.75,0.45,0.1
settings 883,1,DL,1000.0,2,0.75,0.45,0.15000000000000002
settings 884,1,DL,1000.0,2,0.75,0.45,0.2
settings 885,1,DL,1000.0,2,0.75,0.45,0.25
settings 886,1,DL,1000.0,2,0.75,0.45,0.3
settings 887,1,DL,1000.0,2,0.75,0.45,0.35000000000000003
settings 888,1,DL,1000.0,2,0.75,0.45,0.4
settings 889,1,DL,1000.0,2,0.75,0.45,0.45
settings 890,1,DL,1000.0,2,0.75,0.45,0.5
settings 891,1,DL,1000.0,2,0.75,0.5,0.05
settings 892,1,DL,1000.0,2,0.75,0.5,0.1
settings 893,1,DL,1000.0,2,0.75,0.5,0.15000000000000002
settings 894,1,DL,1000.0,2,0.75,0.5,0.2
settings 895,1,DL,1000.0,2,0.75,0.5,0.25
settings 896,1,DL,1000.0,2,0.75,0.5,0.3
settings 897,1,DL,1000.0,2,0.75,0.5,0.35000000000000003
settings 898,1,DL,1000.0,2,0.75,0.5,0.4
